-19.908044,-0.052884,-0.462037,-0.238398,-0.175252,-0.023207,-0.187031,-0.094724,0.013921,0.028333,-0.128026,-0.027347,0.036783,8.638504,0.816702,0.367605,0.276256,0.301266,0.322343,0.231515,0.206452,0.225854,0.166349,0.153558,0.114150,0.117855
-19.952862,-0.259023,-0.532842,-0.515230,-0.294169,0.045410,-0.150080,0.127029,-0.052668,-0.109185,-0.099130,-0.045995,0.051120,4.558887,0.568062,0.274235,0.301984,0.256989,0.274748,0.276009,0.298586,0.268389,0.252175,0.180525,0.145421,0.118995
-21.581337,0.664703,-0.261125,-0.395286,-0.077975,-0.115795,-0.131062,-0.104439,-0.084535,-0.085294,0.041130,-0.061423,0.015114,4.747153,0.561451,0.230766,0.260267,0.197147,0.238425,0.317830,0.217907,0.303591,0.227048,0.153197,0.186698,0.095139
-14.304345,-0.570079,0.219581,-0.098655,0.086337,0.146130,-0.038713,0.041483,0.192042,0.044208,0.028462,0.052262,0.000183,0.715148,0.369236,0.327349,0.260391,0.193789,0.179252,0.212131,0.178501,0.170181,0.161151,0.156972,0.115619,0.092118
-14.306147,-0.951855,0.184765,0.038259,0.273135,0.247837,0.062454,0.134320,0.057831,0.155885,-0.026582,0.013928,0.120788,0.365343,0.296621,0.310379,0.253188,0.300362,0.196360,0.187692,0.181112,0.146068,0.141624,0.123721,0.111525,0.087195
-16.669425,0.110746,0.672340,0.116854,-0.004478,-0.097535,-0.132407,-0.085682,-0.007162,-0.128738,-0.075156,0.061977,-0.021957,2.924208,0.628077,0.531711,0.347888,0.251689,0.244124,0.224337,0.210640,0.216888,0.207916,0.185516,0.109718,0.112153
-14.588811,-0.408669,0.229416,-0.365105,-0.014729,0.263068,0.042604,0.064873,-0.018440,0.052389,-0.103908,-0.018581,-0.060517,0.936592,0.373114,0.411206,0.306466,0.282574,0.212635,0.177063,0.162665,0.151825,0.133770,0.130513,0.099835,0.077892
-14.571723,-0.734393,0.136567,-0.174846,0.297779,0.181496,0.171684,0.168157,0.049474,-0.010391,0.025940,-0.039150,-0.010080,0.354431,0.262537,0.267771,0.306134,0.238388,0.204391,0.174852,0.195418,0.136974,0.158917,0.126480,0.098145,0.084092
-14.729985,-1.245602,0.154223,-0.109665,0.231869,0.260483,-0.065900,0.069464,0.127163,0.117030,0.077570,0.051357,0.024594,0.732034,0.389524,0.328085,0.280807,0.307907,0.237070,0.238262,0.197734,0.192199,0.148209,0.136059,0.098430,0.076732
-14.338184,-0.759755,0.243297,-0.149408,0.163685,0.133657,-0.054500,0.176793,0.010217,0.103601,-0.050911,0.021661,-0.007972,0.798421,0.317681,0.473335,0.301981,0.244696,0.205101,0.159060,0.159963,0.137398,0.117372,0.116809,0.093420,0.074885
-14.489008,-0.601342,0.167749,-0.014345,0.007350,0.334019,0.148657,0.189350,0.031512,0.104648,0.075065,0.042543,0.080293,0.463685,0.285443,0.285352,0.280948,0.222059,0.217054,0.191639,0.155751,0.144758,0.139663,0.113429,0.092115,0.086511
-14.053705,-0.675776,0.067254,0.031928,-0.132259,0.179707,0.047137,0.216812,0.240789,0.108500,0.085378,0.022312,0.050819,0.328431,0.272153,0.362387,0.312034,0.249762,0.232598,0.241242,0.266417,0.301356,0.213877,0.118621,0.090993,0.075162
-13.854957,-0.954147,0.105490,-0.226556,0.097845,0.128120,-0.089055,0.021460,0.228341,0.036359,0.077043,0.017339,-0.037213,0.287748,0.236159,0.267835,0.274243,0.207163,0.200843,0.187285,0.123628,0.139644,0.139128,0.094898,0.096533,0.072175
-16.841211,0.172301,-0.145922,0.191848,-0.010259,-0.024664,-0.122775,0.031555,0.003269,-0.130238,-0.024665,0.038806,-0.094131,3.518763,1.114809,0.598236,0.365612,0.204705,0.218372,0.218946,0.182672,0.147551,0.164285,0.114018,0.108665,0.083434
-15.296188,-1.376984,0.158805,0.356709,0.023357,0.005657,0.025669,-0.130583,0.142609,0.044373,0.041513,-0.030753,0.051604,1.056553,0.493746,0.370731,0.362958,0.246728,0.209470,0.176798,0.187316,0.199665,0.143079,0.158258,0.117938,0.108658
-15.713235,-0.345212,0.174086,-0.104843,-0.009230,0.075629,0.166589,-0.121734,0.161136,0.024954,-0.063226,0.029280,-0.010034,1.420473,0.422506,0.483351,0.290887,0.249484,0.223779,0.194750,0.193272,0.148609,0.145106,0.120826,0.093106,0.081134
-16.032649,-0.919880,0.818110,0.238251,0.202168,0.206566,0.156185,0.103190,-0.015722,-0.072479,0.016192,0.022062,0.064730,3.064573,1.026574,0.505166,0.311042,0.232677,0.186631,0.173243,0.177348,0.136579,0.129285,0.135568,0.119515,0.084753
-16.487733,-0.867295,-0.587756,-0.079905,-0.076054,-0.119657,0.073380,-0.040340,-0.071738,-0.068994,-0.128280,-0.078609,0.003118,2.089073,0.506378,0.761098,0.234616,0.266187,0.218380,0.207112,0.182337,0.180162,0.121410,0.109551,0.105116,0.087658
-14.720812,-1.099478,0.110183,-0.105977,0.348343,0.000286,0.101852,-0.121878,0.086893,-0.023461,0.082591,0.017008,0.005140,1.260111,0.536206,0.526676,0.326074,0.242136,0.235205,0.184445,0.158154,0.187279,0.153579,0.147753,0.102300,0.103818
-14.737327,-1.267123,0.099560,0.071947,0.259641,-0.099699,0.103376,-0.193826,-0.007065,-0.069189,0.041934,0.084836,0.057245,1.338416,0.500590,0.530349,0.324773,0.254051,0.227938,0.228327,0.196324,0.160218,0.134382,0.100921,0.120982,0.078485
-15.762390,-0.817789,0.199401,0.065373,-0.064554,-0.154117,0.016736,-0.063768,0.045550,0.005955,0.133761,-0.025614,0.030783,1.233207,0.433012,0.626852,0.273103,0.231696,0.221887,0.174023,0.154331,0.131176,0.136137,0.115191,0.088598,0.086575
-15.149409,-1.589565,0.228569,-0.056831,-0.114886,-0.069461,-0.142558,0.012349,0.115217,0.041454,0.100923,-0.001576,-0.039575,1.561419,0.532457,0.445272,0.333361,0.285821,0.261402,0.343081,0.195403,0.177137,0.153038,0.141417,0.110630,0.095121
-16.171985,-1.186050,0.433806,-0.082413,-0.097766,-0.003223,-0.323009,-0.029121,-0.194394,-0.053563,0.094183,0.008898,0.008281,2.508751,0.768190,0.400570,0.237356,0.219713,0.226232,0.207145,0.175766,0.153303,0.127775,0.117720,0.094855,0.074605
-16.607468,-1.136176,-0.244894,-0.184303,-0.021670,0.041156,-0.024236,-0.048798,0.042014,-0.035900,-0.034701,-0.014002,0.006390,4.777543,0.829145,0.879168,0.482746,0.374468,0.228367,0.244037,0.213492,0.193724,0.149753,0.127647,0.091944,0.092216
-16.786580,-0.929557,1.139063,0.113860,0.436626,0.408085,0.345655,0.374264,0.088785,0.035126,0.050043,0.067428,0.004566,4.287085,1.159745,0.840448,0.441820,0.386245,0.273167,0.252045,0.196056,0.166063,0.140297,0.142790,0.106342,0.106889
-18.795649,1.216044,0.047809,-0.412063,0.018729,-0.002668,0.023808,0.021790,-0.105490,-0.001222,0.010164,0.005773,-0.020049,5.184680,1.031911,0.999684,0.397571,0.416378,0.300465,0.206796,0.191062,0.161566,0.128118,0.130375,0.092451,0.081201
-15.330685,-1.110855,0.087701,0.028237,0.379039,0.170303,0.148617,0.247133,0.190304,-0.087206,-0.099470,0.066119,0.129451,4.874265,1.175641,0.593851,0.864188,0.507037,0.251788,0.254066,0.191363,0.215045,0.164214,0.148596,0.148625,0.120311
-18.232463,-0.476737,0.385801,0.294973,0.059956,0.212108,0.163950,-0.009147,-0.072825,0.051166,0.030999,0.062726,0.000047,12.654853,1.948071,1.052070,0.644678,0.454448,0.342353,0.279839,0.237008,0.250734,0.160219,0.147126,0.105794,0.084288
-14.694484,-0.536507,0.420119,-0.165519,0.022006,0.082952,0.061345,0.107207,0.081990,0.108172,-0.050650,0.000300,0.110269,1.808420,0.448152,0.572357,0.289175,0.320714,0.215299,0.181888,0.171726,0.175505,0.149695,0.118760,0.096493,0.086504
-16.537280,-0.383969,0.692588,-0.001771,0.218850,0.302763,0.051538,0.004100,-0.141870,-0.118608,-0.014104,0.023084,0.104595,7.709073,0.927317,0.941772,0.464899,0.378078,0.406782,0.245719,0.185820,0.192378,0.143851,0.160316,0.113023,0.086767
-15.101785,-0.166373,-0.016203,-0.561147,0.177822,0.295371,0.146529,-0.067598,-0.127091,0.138061,0.108518,-0.056490,0.023031,2.711463,0.816314,0.744355,0.403085,0.339747,0.318572,0.230983,0.196638,0.206362,0.156161,0.144383,0.095086,0.105075
-17.717758,-0.997569,0.135370,-0.495739,-0.156320,-0.179964,-0.143541,-0.097256,0.311230,0.281677,0.035929,0.034648,-0.023583,8.410123,1.256364,1.388374,0.579238,0.568637,0.380351,0.329686,0.275677,0.254577,0.206413,0.157457,0.111958,0.108725
-17.360920,-0.243388,0.582918,0.115989,0.219114,0.143056,0.108971,-0.044704,0.035317,0.077607,0.137129,0.004242,-0.073116,5.729824,1.235828,0.691309,0.416817,0.309402,0.289945,0.275458,0.211427,0.135009,0.158302,0.164230,0.087896,0.079747
-19.540834,0.122046,-0.743187,-0.107324,-0.371025,-0.111969,-0.088819,-0.062067,-0.020151,-0.034494,-0.024989,-0.033002,-0.039293,7.734474,1.368890,0.300284,0.260985,0.196997,0.207131,0.202117,0.192998,0.209772,0.168528,0.128074,0.087943,0.080451
-21.767223,0.601876,-0.388507,0.069426,-0.281586,-0.021657,0.023864,-0.206740,-0.180628,0.172733,0.009264,-0.033793,0.011353,7.296140,1.301212,0.325423,0.235646,0.258896,0.225091,0.185160,0.208734,0.148181,0.189286,0.190479,0.091534,0.083674
-17.374205,0.401227,-0.617328,0.268358,-0.466290,0.076415,-0.486814,0.072424,-0.226543,-0.224634,-0.105582,-0.071983,-0.111203,4.757708,1.598133,0.459587,0.195281,0.150744,0.168738,0.208470,0.214499,0.098143,0.114032,0.169191,0.098669,0.086290
-19.464559,1.609010,-1.260916,0.253572,-0.453027,0.028732,-0.253791,0.078558,-0.129636,-0.028987,0.048503,0.044466,-0.081462,7.334005,1.454146,0.472247,0.361672,0.221816,0.198352,0.210097,0.182687,0.167689,0.134869,0.111459,0.086990,0.078848
-18.084056,1.167953,-0.582033,-0.440500,-0.215530,-0.214905,-0.446523,-0.241353,0.237950,0.264621,-0.029899,0.082469,0.079491,3.071884,1.186231,0.641450,0.190068,0.138615,0.190123,0.189540,0.398714,0.684446,0.460207,0.376889,0.215650,0.122525
-18.773489,0.350685,-0.589288,0.105348,-0.146489,-0.065184,0.148264,0.471059,0.291261,-0.039372,0.055191,0.077273,0.034352,8.523509,1.668981,0.773140,0.401889,0.388925,0.456708,0.536970,0.864839,0.677984,0.589179,0.301626,0.289817,0.274223
-17.771796,0.553985,0.166959,-0.203538,0.022451,-0.350409,-0.074548,-0.120123,-0.393389,0.095293,0.174099,0.081499,-0.092178,6.186197,1.351812,0.602414,0.362594,0.241521,0.346442,0.201997,0.195517,0.218780,0.220089,0.136418,0.135537,0.098928
-19.215954,0.482042,-1.293399,-0.401569,-0.363490,0.112212,0.412212,0.334285,-0.256139,-0.004338,0.202637,-0.042203,0.090679,3.530307,1.607044,0.599123,0.325314,0.244710,0.705477,0.475179,0.935822,0.874302,0.749556,0.542285,0.384790,0.266354
-17.382093,0.137650,0.539566,0.397269,-0.172437,-0.097992,-0.066885,-0.042009,0.081760,-0.008327,-0.017806,-0.024269,-0.102943,2.945760,1.060030,0.433558,0.265119,0.467592,0.281473,0.147405,0.166786,0.193447,0.164584,0.142934,0.095200,0.099317
-19.230101,2.112720,-0.906269,0.339490,0.311030,-0.210676,-0.379075,-0.349863,-0.177109,-0.017286,-0.062751,-0.086752,0.043214,1.570621,0.340190,0.294777,0.261737,0.284614,0.219682,0.330395,0.325198,0.229853,0.166966,0.262769,0.133115,0.206448
-16.100188,-1.203422,0.664081,-0.153797,0.217538,0.144209,-0.009938,0.112405,-0.012928,0.038956,0.063376,-0.093218,-0.010491,0.368320,0.256649,0.339427,0.252990,0.214073,0.183876,0.189273,0.137624,0.138234,0.114452,0.096334,0.098939,0.074477
-16.688047,-1.181220,0.753394,0.008906,0.220452,-0.001863,0.021494,0.051763,-0.065142,-0.016784,-0.068532,0.105619,-0.053932,0.569663,0.301823,0.337722,0.300337,0.238833,0.200544,0.207152,0.143966,0.148783,0.138048,0.113595,0.093407,0.098939
-15.128653,-0.932951,-0.114625,-0.298899,0.125476,0.088735,-0.238936,-0.090635,0.135736,0.011961,-0.086289,-0.005161,-0.015729,0.796860,0.347579,0.342417,0.322243,0.191209,0.180570,0.149011,0.165080,0.131853,0.118120,0.103147,0.085317,0.073958
-15.494333,-1.742592,0.449443,0.223798,0.193935,0.023045,0.114748,-0.093168,0.059650,0.134521,0.005624,-0.037531,-0.114877,0.425324,0.455970,0.262081,0.274622,0.243544,0.178941,0.208238,0.175849,0.146084,0.139009,0.123838,0.095603,0.089787
-18.123057,-1.515955,0.715327,-0.145520,0.422818,0.234279,0.051059,0.112232,-0.013777,0.070750,-0.032480,-0.012894,-0.037941,1.305527,0.244275,0.331498,0.271884,0.242540,0.199537,0.149036,0.151636,0.123840,0.111016,0.093350,0.081007,0.075442
-15.985658,-0.516385,0.587887,-0.213360,0.175286,-0.075870,0.031925,-0.283275,0.016499,0.008298,-0.115814,-0.152938,-0.064732,0.805535,0.312501,0.354269,0.274767,0.216279,0.210273,0.160116,0.155396,0.142093,0.119947,0.108124,0.092345,0.078078
-18.387342,-1.216523,0.234985,-0.335838,0.508154,-0.021596,0.071336,-0.082448,-0.010967,0.049921,-0.007482,-0.018725,-0.110813,0.939602,0.307098,0.457432,0.266885,0.339169,0.293095,0.206923,0.190500,0.161413,0.152961,0.136770,0.111883,0.084121
-17.530085,-1.216862,0.785162,-0.208615,0.305704,0.035638,0.044867,0.200627,-0.124423,0.052129,-0.078240,0.018920,-0.061243,0.491552,0.375464,0.213793,0.214702,0.174839,0.171917,0.149782,0.141827,0.124586,0.111516,0.091717,0.083357,0.071258
-18.451963,-0.823049,0.267475,0.125396,0.327763,0.142990,0.038047,-0.057207,0.017306,0.278920,0.165212,-0.113296,-0.025743,1.132618,0.396909,0.368159,0.225974,0.274002,0.237735,0.211827,0.221683,0.160996,0.139897,0.111392,0.102897,0.071741
-13.856108,0.123194,0.021786,-0.279725,0.150305,-0.074183,0.005893,0.044061,0.075978,-0.052081,0.024215,0.087805,0.045098,0.549983,0.249390,0.327228,0.269684,0.207799,0.181927,0.169686,0.136302,0.125376,0.105454,0.092439,0.078279,0.064473
-16.735904,-0.039264,0.378715,-0.149232,-0.091247,-0.282092,-0.393808,-0.037540,0.046874,0.252783,0.177098,-0.025964,-0.019069,2.875332,0.545427,0.540453,0.339078,0.316852,0.269637,0.189432,0.230063,0.211278,0.188969,0.189433,0.129820,0.107645
-16.235490,-0.147072,0.094356,-0.321703,0.168828,-0.090020,-0.321995,-0.068377,0.237966,0.194710,0.196274,-0.036942,0.003027,5.193717,1.385422,0.907931,0.651573,0.483947,0.523055,0.352697,0.337049,0.323819,0.281402,0.236241,0.149127,0.138497
-16.083087,0.064599,-0.129122,-0.177532,0.100374,0.036488,0.275704,0.280091,0.192675,-0.086486,-0.059612,0.026413,0.045430,1.997268,0.472320,0.395488,0.338404,0.222060,0.217386,0.289899,0.287099,0.312707,0.150953,0.134884,0.095150,0.086818
-16.224561,-0.455349,0.270004,0.118833,-0.045906,0.093075,-0.156243,-0.084380,0.153784,-0.014509,0.011429,-0.045591,0.040584,1.455251,0.487688,0.339982,0.341958,0.196630,0.183037,0.152619,0.145915,0.163692,0.138977,0.110945,0.120751,0.085827
-14.459673,-0.540207,-0.213102,-0.061207,0.234046,0.073836,-0.262141,-0.046320,0.064140,-0.110623,0.021003,0.066893,0.012516,1.172688,0.500131,0.483984,0.376851,0.213805,0.208124,0.174799,0.152855,0.144957,0.138789,0.123131,0.105435,0.097539
-16.511296,-0.430859,-0.115305,-0.013599,0.156534,-0.086464,-0.292963,0.025311,-0.059435,-0.031918,-0.014108,-0.098541,-0.066140,11.757849,1.903918,0.409821,0.429334,0.368404,0.208199,0.191004,0.201969,0.160828,0.165627,0.125629,0.104482,0.081253
-18.428821,0.424089,0.326397,0.344807,0.406314,0.151627,-0.250221,-0.011101,-0.007261,-0.081412,-0.029038,0.040648,-0.040451,3.612405,0.585458,0.401111,0.329600,0.220416,0.210470,0.189155,0.165032,0.139799,0.127957,0.149455,0.124035,0.114667
-18.617986,-0.210174,-0.838524,-0.444618,0.042228,-0.095938,-0.193693,0.508341,0.120514,-0.284177,0.047535,0.145515,0.073473,3.990270,1.073361,0.775447,0.499332,0.439107,0.305605,0.488817,0.374379,0.640847,0.357502,0.213795,0.135175,0.111591
-15.373044,-0.498828,0.281048,0.009375,0.186606,0.154711,-0.216576,-0.077513,0.143064,0.002796,0.079269,0.057444,-0.021637,1.887063,0.747935,0.441636,0.329571,0.267960,0.226735,0.191541,0.168276,0.157864,0.156538,0.160077,0.108855,0.104522
-15.524800,-0.611441,0.103865,-0.477313,0.062539,0.014659,-0.347716,0.090194,0.001558,-0.072346,0.018351,-0.018072,-0.025524,2.642272,0.559535,0.451160,0.341205,0.301535,0.215068,0.174356,0.191660,0.159769,0.177897,0.122404,0.096594,0.086517
-17.513589,-0.288049,-0.208901,-0.109190,-0.127966,0.219977,-0.129292,-0.261930,-0.155588,0.081307,0.028226,0.101370,-0.119378,3.232150,0.678270,0.675841,0.364815,0.258111,0.353333,0.232539,0.254748,0.187540,0.240518,0.186180,0.123937,0.103741
-18.171101,0.566908,-0.203525,0.355525,0.112365,-0.025292,0.048492,-0.336319,0.009936,-0.094969,-0.174891,-0.047081,0.034456,1.857096,0.792415,0.423746,0.329300,0.301766,0.219510,0.223769,0.156431,0.154640,0.147663,0.127465,0.104546,0.090973
-18.891142,0.544655,0.308312,-0.329931,0.030914,-0.000912,-0.073986,-0.112140,-0.064421,0.141039,-0.064488,-0.057273,-0.032021,6.632878,1.591949,0.799553,0.641036,0.291906,0.313639,0.248895,0.201145,0.168126,0.147359,0.122235,0.118387,0.091432
-18.870343,-0.352309,0.158293,0.461264,-0.175915,0.296873,-0.101482,0.016199,-0.075722,0.112769,0.005994,0.053543,0.047242,4.889160,0.876639,0.991042,0.479677,0.334075,0.283254,0.257966,0.260607,0.182987,0.233447,0.132374,0.123395,0.109075
-18.237373,-0.280586,-0.403979,0.027649,-0.159026,0.067990,-0.024304,0.128322,0.018346,0.135633,-0.092597,0.083627,0.017998,6.007506,0.951371,0.575091,0.439416,0.432358,0.377219,0.323905,0.251718,0.211778,0.193636,0.161276,0.114072,0.103649
-18.160200,-0.031588,-0.109892,0.137003,-0.006705,0.068823,-0.040607,0.010592,-0.071769,0.079877,0.113804,0.055253,-0.086896,5.365076,1.196568,0.938686,0.397705,0.337151,0.341412,0.267134,0.242836,0.213313,0.192017,0.145928,0.146768,0.100668
-18.362583,0.589540,0.033402,0.158464,-0.132706,0.054363,0.013874,0.059960,-0.145935,-0.016208,-0.091766,0.085469,-0.100853,3.521127,1.427136,0.862765,0.698837,0.422246,0.351497,0.239173,0.223192,0.186263,0.173041,0.132636,0.111171,0.082485
-18.262317,-0.024031,-0.303631,0.009798,-0.041488,0.170077,0.060063,-0.072133,-0.087589,-0.104764,0.003657,0.058654,-0.065655,4.408839,0.901963,0.877830,0.510282,0.487859,0.470610,0.310510,0.243460,0.173131,0.173458,0.146161,0.121544,0.105794
-18.358485,0.239681,-0.076041,-0.051577,-0.077891,0.203994,0.050645,-0.067054,0.069891,-0.012544,0.015238,0.044189,-0.067524,4.610671,1.171486,0.978294,0.518460,0.381339,0.330157,0.310603,0.213866,0.236088,0.222860,0.156633,0.128976,0.078121
-19.362568,0.491327,-0.275780,0.148538,-0.363368,0.065360,-0.007177,-0.061192,-0.048771,-0.002257,-0.044208,0.093695,-0.024696,5.920119,0.885712,0.690280,0.577481,0.380637,0.369242,0.278829,0.266162,0.211631,0.165065,0.145906,0.108317,0.083848
-16.316291,-0.189691,0.059124,-0.095501,-0.167338,-0.033894,-0.127195,-0.056119,-0.009793,0.036543,-0.064996,0.041510,-0.073887,4.665541,0.432471,0.542639,0.301894,0.268505,0.269877,0.202753,0.142491,0.138789,0.120479,0.098973,0.084106,0.086771
-15.576479,0.212456,0.150641,0.164232,-0.291883,-0.001375,0.125222,0.039099,-0.091973,0.042635,-0.044769,0.004598,-0.022275,2.911010,0.490680,0.403953,0.330374,0.232141,0.181144,0.215554,0.117449,0.108942,0.097628,0.090212,0.076195,0.074875
-16.768331,-0.349866,0.002291,-0.139886,-0.063601,0.142737,0.055404,0.058148,-0.175719,-0.008708,-0.003621,0.041886,0.051995,8.381585,0.640393,0.681818,0.311503,0.253187,0.219096,0.161321,0.150798,0.185885,0.102417,0.111319,0.090319,0.059861
-17.313859,0.648123,0.053955,0.387266,0.031638,-0.019874,0.242785,0.027061,-0.053690,0.014188,-0.058007,0.052062,0.006210,5.011372,0.784769,0.368784,0.392114,0.289801,0.229118,0.226586,0.130301,0.149036,0.107060,0.095857,0.101160,0.089930
-16.417141,0.996205,0.624438,0.233139,-0.127959,0.044579,0.098200,0.085377,-0.136044,0.051806,-0.101268,-0.098501,-0.066322,2.385810,0.630223,0.407888,0.270166,0.216400,0.162906,0.196034,0.131858,0.136203,0.108524,0.096131,0.096218,0.070467
-13.865641,-0.546173,-0.451484,-0.032131,-0.321671,0.270931,0.100170,0.243337,-0.150900,-0.076846,-0.087663,-0.086514,0.011137,0.919337,0.246525,0.203756,0.216491,0.179976,0.173563,0.203586,0.119324,0.102966,0.105715,0.101909,0.073138,0.086598
-14.804977,-0.286785,-0.122514,-0.236011,0.057338,-0.124408,-0.305858,0.037816,-0.138824,-0.033660,-0.139900,0.164161,-0.121699,2.903813,0.745605,0.574703,0.305376,0.265231,0.236296,0.167824,0.161332,0.143328,0.111393,0.113337,0.092550,0.083348
-16.092535,0.755081,0.069769,0.044465,-0.212182,-0.033683,-0.079775,-0.043857,-0.136808,-0.048296,-0.051451,0.043522,-0.061193,2.086163,0.373493,0.364565,0.264961,0.245856,0.170903,0.167218,0.130597,0.106027,0.116629,0.090862,0.092585,0.066630
-13.169228,-0.503473,-0.800349,0.143031,-0.346001,0.126777,0.240349,0.099512,0.019138,-0.021595,-0.076221,0.027710,-0.132590,0.347019,0.234791,0.235993,0.226362,0.209684,0.162265,0.141899,0.135674,0.129559,0.131396,0.091040,0.098445,0.070570
-17.087943,1.012497,-0.440606,0.398786,-0.108409,-0.175403,-0.023739,0.094267,-0.037848,0.046968,0.092479,0.015283,-0.309044,2.872852,0.554819,0.280403,0.253797,0.248295,0.208134,0.134572,0.171855,0.125374,0.108719,0.102420,0.078347,0.084483
